Ham,0.337082
H,0.554369
Ine,0.698487
Lsq,0.913064
Par,2.1207
Psis,2.32315
Nsd,4.64653
Msd,6.35312
Wrwg,31.4133
Wrcwg,45.6532
Wrug,54.0112
Gar375,76.4038
Are,88.9354
Wrcug,95.2841
Ware,130.344
Dware,160.996
