Ham,1136.468772836
H,1935.091844907
Ine,2509.407197514
Lsq,3275.937875781
Par,7669.482227612
Psis,8277.470818205
Nsd,16420.394174773
Msd,22503.770885916
Wrwg,103458.963517029
Wrcwg,154936.416905016
Wrug,183918.736245334
Gar375,264752.679361314
Wrcug,305768.973854586
Are,317063.102859813
Ware,439362.876381522
Dware,564305.871096705
