Ham,6.113260493
H,10.874812864
Ine,13.819595575
Gar12,31.687254893
Rgar12,41.637264354
Psis,44.871828647
Par,60.236494006
Wrwg,70.72032484
Nsd,73.364267172
Gar25,80.00037843
Wrcwg,90.498519581
Rgar25,97.394603304
Msd,98.744042234
Lsq,117.592051943
Gar37,128.569595142
Wrug,129.236526075
Wrcug,140.714081773
Are,144.847511636
Rgar37,147.016990289
Ware,218.49318031
Dware,275.148164114
