Dware,0.9627
Ware,0.96
Psis,0.9597
Ine,0.959
H,0.9586
Lsq,0.9576
Ber,0.9548
Wrcwg,0.9546
Gar50,0.9518
Par,0.9507
Wrwg,0.9502
Gar75,0.9487
Are,0.9479
Wrcug,0.9471
Rgar75,0.8121
Nsd,0.7866
Msd,0.7842
Rgar50,0.7581
Ham,0.6528
Wrug,0.4221
Gar25,0.028
Rgar25,0.0273
