Ham,0.315686
H,0.537526
Ine,0.697058
Lsq,0.909983
Par,2.13041
Psis,2.2993
Nsd,4.56122
Msd,6.25105
Wrwg,28.7386
Wrcwg,43.0379
Wrug,51.0885
Gar375,73.5424
Wrcug,84.9358
Are,88.0731
Ware,122.045
Dware,156.752
