Bers,1.178671226497001e+06
Ham,144.353511481
H,286.991807452
Ine,343.402881114
Lsq,463.450064334
Par,1152.824372772
Psis,1186.746731207
Nsd,2249.370357123
Msd,3063.880414519
Rgar75,3503.543338871
Wrwg,4925.817947913
Rgar112,5538.134246164
Gar75,6262.352015186
Wrcwg,7027.941184992
Wrug,7457.856910293
Gar112,10256.778395894
Are,10806.15506916
Wrcug,11764.481696108
Ware,17671.100533229
Dware,20659.867512777
